vin,price,condition,fuel,size,type,odometer,state,lat,long
2G4WD532851346636,3995,excellent,gas,full-size,sedan,138018.0,fl,27.5008,-80.36
4T1BF12B3TU118399,2195,good,gas,full-size,sedan,221000.0,fl,27.5008,-80.36
1C3EL45XX3N500284,2995,excellent,gas,mid-size,sedan,88000.0,fl,27.5008,-80.36
2T1BU4EE9AC453162,5995,like new,gas,compact,sedan,149904.0,fl,27.3925,-80.3296
1FD8W3HT7CEC01821,18800,excellent,diesel,full-size,truck,266538.0,fl,27.3908,-80.3246
1HGEM22571L040687,3500,good,gas,compact,coupe,125805.0,fl,27.3908,-80.3246
JN8HD17YXSW073812,2450,good,gas,mid-size,SUV,192355.0,ga,31.7559,-84.3001
1J4GL48K06W128127,5500,excellent,gas,mid-size,SUV,158.0,nm,35.0725,-106.538
1G1YY34U055118255,20000,excellent,gas,compact,convertible,47500.0,nm,35.1868,-106.665
1NXBU4EE9AZ173904,4400,good,gas,mid-size,sedan,172645.0,dc,38.6438,-77.3451
KM8SC73DX3U555425,3750,like new,gas,mid-size,SUV,164000.0,dc,38.9268,-78.1796
JM3TB3MA1A0219117,6200,excellent,gas,mid-size,SUV,175000.0,dc,39.023,-77.3994
1G4HE57Y58U102021,4995,good,gas,full-size,sedan,98172.0,nm,35.0685,-106.62200000000001
1FT8W3BTOHED77923,68000,like new,diesel,full-size,pickup,18450.0,nm,35.1421,-106.704
JTDZN3EU3C3176355,8988,excellent,hybrid,mid-size,wagon,127699.0,ca,38.6113,-121.431
WBAXG5C58DD232095,12999,excellent,gas,mid-size,sedan,113696.0,ca,38.6089,-121.43
1GCDT196868321865,9999,excellent,gas,full-size,pickup,163751.0,ca,38.6089,-121.43
4JGBF71E37A178074,10999,excellent,gas,full-size,SUV,118089.0,ca,38.6089,-121.43
2T3ZF4DV9CW120320,10995,good,gas,mid-size,SUV,123527.0,nm,35.0685,-106.62200000000001
1N6BA07C19N316235,14995,excellent,gas,full-size,pickup,134299.0,ca,39.443000000000005,-119.772
1GCUYDED2KZ196048,49995,excellent,gas,full-size,pickup,877.0,ca,39.443000000000005,-119.772
1ZVHT80N985208894,9995,excellent,gas,sub-compact,coupe,109039.0,ca,39.443000000000005,-119.772
1GCRYDED0KZ274820,44995,excellent,gas,full-size,pickup,10420.0,ca,39.443000000000005,-119.772
1GNSKBKC7KR329550,49995,excellent,gas,full-size,SUV,24503.0,ca,39.443000000000005,-119.772
1GCRCREH0JZ193555,26999,excellent,gas,full-size,truck,64949.0,ca,37.6098,-120.995
5XXGT4L37GG060451,11000,excellent,gas,mid-size,sedan,68000.0,ca,39.498000000000005,-119.824
1GCUKREC0FF202068,19999,excellent,gas,full-size,pickup,276976.0,ca,37.6098,-120.995
4S4BL86C364207656,6495,good,gas,mid-size,sedan,119540.0,nm,35.0685,-106.62200000000001
4S3BP616857372288,3995,good,gas,mid-size,wagon,103880.0,nm,35.0685,-106.62200000000001
3MZBM1M72FM147241,13303,excellent,gas,compact,hatchback,57441.0,ca,39.3385,-120.17299999999999
4S3BP686256340271,7000,good,gas,mid-size,wagon,135228.0,ca,39.1636,-120.147
JF1GH6B60BH819872,6995,good,gas,mid-size,hatchback,133964.0,nm,35.0685,-106.62200000000001
4S4WX83D274403821,6995,good,gas,mid-size,SUV,142312.0,nm,35.0685,-106.62200000000001
1J4GA59108L587003,24995,excellent,gas,full-size,SUV,101525.0,ca,39.4945,-119.789
1C6RR7FT2HS771879,29995,excellent,gas,full-size,truck,30196.0,ca,39.4945,-119.789
1GYFK63837R214618,17995,excellent,gas,full-size,truck,116870.0,ca,39.4945,-119.789
1J8HR48PX7C644690,6995,good,gas,full-size,SUV,98551.0,nm,35.079,-106.617
JH4CL95887C021841,7451,excellent,gas,mid-size,sedan,101491.0,dc,38.8856,-77.1802
WMWZC3C53BWL80214,14990,excellent,gas,sub-compact,sedan,58814.0,ca,39.4429,-119.771
1N6AD0ER9DN712061,0,excellent,gas,full-size,pickup,70693.0,ca,39.4429,-119.771
SALMF11404A173212,6999,good,gas,full-size,SUV,105000.0,ca,39.2401,-120.023
5FPYK1F59AB010073,0,excellent,gas,full-size,truck,144602.0,ca,39.4945,-119.789
1FTPW14V59FA10879,0,excellent,gas,full-size,truck,109792.0,ca,39.4945,-119.789
5NMSK3AB1AH363574,5995,good,gas,mid-size,SUV,133964.0,nm,35.079,-106.617
JF1GG79606G816299,12000,good,gas,sub-compact,hatchback,121567.0,ca,39.1806,-120.145
1GCEK14X63Z299829,7500,good,gas,full-size,truck,319212.0,ca,39.1507,-119.74600000000001
5TELU4EN0AZ689889,15500,good,gas,full-size,truck,185458.0,ca,39.1507,-119.74600000000001
KNAFK4A63G5539463,8350,excellent,gas,mid-size,sedan,105104.0,nm,35.1347,-106.64299999999999
KNADE123266133104,2750,good,gas,compact,sedan,129450.0,ca,39.5131,-119.775
JF1SF6353WG773374,2750,good,gas,mid-size,wagon,216620.0,ca,39.5131,-119.775
1FMYU02B73KE05623,2850,good,gas,mid-size,SUV,97475.0,ca,39.4972,-119.77600000000001
3D7MX38C07G711609,10000,fair,diesel,full-size,truck,161325.0,nm,35.5065,-108.741
2G1WC58R279188157,4500,excellent,gas,full-size,sedan,139574.0,nm,35.0746,-106.553
1GKFK130X8R112287,14950,excellent,gas,full-size,SUV,119140.0,ca,39.5353,-119.76899999999999
1N4AL3AP2HC205831,16995,excellent,gas,mid-size,sedan,69802.0,ca,39.443000000000005,-119.772
JM1NC25F660119685,9995,excellent,gas,compact,convertible,120545.0,ca,39.443000000000005,-119.772
4S4BRBKC1C3258107,0,excellent,gas,mid-size,wagon,93983.0,ca,39.1565,-119.76700000000001
1GCRYDED0KZ274820,44995,excellent,gas,full-size,pickup,10420.0,ca,39.443000000000005,-119.772
1GKFK13088J199475,14995,excellent,gas,full-size,SUV,123254.0,ca,39.4945,-119.789
2FMDK48C78BA51812,10995,excellent,gas,full-size,SUV,99428.0,ca,39.4945,-119.789
JT3HN87R7X0237784,8995,excellent,gas,full-size,SUV,171741.0,ca,39.4945,-119.789
1J4GL58535W680929,11995,excellent,diesel,full-size,SUV,80021.0,ca,39.4945,-119.789
1D3KS28A17J585677,28995,excellent,diesel,full-size,truck,123392.0,ca,39.4945,-119.789
1FTRW14WX4KA99527,11995,excellent,gas,full-size,truck,128329.0,ca,39.4945,-119.789
1GNSKBE01BR115753,21000,excellent,gas,full-size,SUV,153508.0,ca,39.4945,-119.789
1GNLVFED4AS139865,12995,excellent,gas,full-size,SUV,95986.0,ca,39.4945,-119.789
1GCHK23K78F182701,24995,excellent,gas,full-size,truck,103555.0,ca,39.4945,-119.789
1GCHK23K78F182701,24995,excellent,gas,full-size,truck,103555.0,ca,39.4945,-119.789
1GNSKBE01BR115753,21000,excellent,gas,full-size,SUV,153508.0,ca,39.4945,-119.789
2HNYD2H63AH532474,15995,good,gas,full-size,SUV,91085.0,ca,39.4945,-119.789
JT4UN24D1V0041093,9995,good,gas,full-size,truck,174256.0,ca,39.4945,-119.789
1G1YY25U175113125,24995,good,gas,mid-size,coupe,46990.0,ca,39.4945,-119.789
1C3AN69L14X010401,7995,good,gas,mid-size,coupe,98035.0,ca,39.4945,-119.789
2HNYD28308H521710,11995,good,gas,full-size,SUV,120264.0,ca,39.4945,-119.789
1FMEU64E46UB28337,0,good,gas,full-size,SUV,150033.0,ca,39.4945,-119.789
JH4CL96948C020341,6851,excellent,gas,mid-size,sedan,136201.0,dc,38.8856,-77.1802
WA1LFAFP6BA072690,15995,good,gas,full-size,SUV,94906.0,ca,39.4945,-119.789
2HKYF18546H527719,14995,good,gas,full-size,SUV,45790.0,ca,39.4945,-119.789
1C4BJWDG6CL151220,24995,good,gas,full-size,SUV,115463.0,ca,39.4945,-119.789
1C4NJDBB6CD647203,10995,good,gas,full-size,SUV,95502.0,ca,39.4945,-119.789
4JGCB65E08A075782,8995,good,gas,full-size,SUV,116602.0,ca,39.4945,-119.789
ZACCJBAT1FPB84320,13995,good,gas,full-size,SUV,92426.0,ca,39.4945,-119.789
1GNFK16Z72J298065,8995,good,gas,full-size,SUV,148187.0,ca,39.4945,-119.789
1FTPW14V89FA33301,27995,good,gas,full-size,truck,72110.0,ca,39.4945,-119.789
JTEES41A392127434,9871,excellent,gas,full-size,SUV,111201.0,dc,38.8856,-77.1802
JHMGE884695002566,5950,excellent,gas,compact,hatchback,170000.0,ca,39.5275,-119.77600000000001
1GYFK63837R214618,17995,excellent,gas,full-size,truck,116870.0,ca,39.4945,-119.789
5J6RM4H36GL126321,16495,excellent,gas,full-size,SUV,61930.0,ca,39.4945,-119.789
1GNEK13R1XJ355657,2500,good,gas,full-size,SUV,212500.0,ca,39.4972,-119.77600000000001
3GTEK23359G181154,21995,excellent,gas,full-size,truck,103898.0,ca,39.4945,-119.789
1J8HG58247C695926,14995,excellent,gas,full-size,SUV,130496.0,ca,39.4945,-119.789
2HNYB1H40AH501021,15995,excellent,gas,full-size,SUV,94719.0,ca,39.4945,-119.789
5TEUX42N49Z640965,18995,excellent,gas,full-size,truck,103789.0,ca,39.4945,-119.789
1B7GG2AN9YS644662,2850,good,gas,mid-size,pickup,215650.0,ca,39.5131,-119.775
1C4NJRBB3HD155362,13500,like new,gas,full-size,SUV,29500.0,ca,39.5564,-119.728
1J8HR68297C536450,5995,good,gas,mid-size,SUV,180235.0,ca,39.0341,-119.823
2HNYD28308H521710,11995,good,gas,full-size,SUV,120264.0,ca,39.4939,-119.79
WA1LFAFP6BA072690,15995,good,gas,full-size,SUV,94906.0,ca,39.4939,-119.79
1C3AN69L14X010401,7995,good,gas,mid-size,coupe,98035.0,ca,39.4939,-119.79
3GNFK12307G240938,13995,good,gas,full-size,truck,125998.0,ca,39.4939,-119.79
1GNFK16Z72J298065,8995,good,gas,full-size,SUV,148187.0,ca,39.4939,-119.79
4JGCB65E08A075782,8995,good,gas,full-size,SUV,116602.0,ca,39.4939,-119.79
ZACCJBAT1FPB84320,13995,good,gas,full-size,SUV,92426.0,ca,39.4939,-119.79
1FTPW14V89FA33301,27995,good,gas,full-size,truck,72110.0,ca,39.4939,-119.79
1GKEK13T01J225014,4995,good,gas,full-size,SUV,217777.0,ca,39.5371,-119.765
2HKYF18546H527719,14995,good,gas,full-size,SUV,45790.0,ca,39.4939,-119.79
1J8HG58247C695926,14995,excellent,gas,full-size,SUV,130496.0,ca,39.4945,-119.789
2C3CDYCJ7CH155816,25995,excellent,gas,mid-size,coupe,67217.0,ca,38.6119,-121.42399999999999
2B3CL5CT8BH616438,13995,excellent,gas,full-size,sedan,102336.0,ca,38.6119,-121.42399999999999
JH4CL96824C004107,5500,excellent,gas,full-size,sedan,140000.0,dc,38.8435,-77.4208
2FMHK6D60ABA67424,3295,like new,gas,full-size,SUV,384333.0,dc,38.9675,-76.8551
WDBRF64J62F222939,3300,excellent,gas,mid-size,sedan,124196.0,dc,38.2995,-77.4772
1GNDUO3E54D258470,1800,excellent,gas,full-size,mini-van,214242.0,dc,38.2995,-77.4772
KNAFB121445311680,1900,excellent,gas,mid-size,sedan,77661.0,dc,38.2995,-77.4772
YV1TR91Z541347211,3500,good,gas,full-size,sedan,118000.0,dc,39.0388,-77.1922
WMWRH33536TK58302,6500,good,gas,compact,convertible,53500.0,dc,38.9352,-77.3835
1FTSW21R18EC73219,19900,excellent,diesel,full-size,truck,114400.0,dc,38.5669,-77.2921
YV1BW982981017073,5400,good,gas,full-size,wagon,120463.0,dc,38.9896,-77.1538
WBABW33485PL35249,12800,like new,gas,compact,convertible,36000.0,dc,38.8458,-77.3242
5N1AN0NW5BC502387,7750,excellent,gas,full-size,SUV,178000.0,dc,38.9268,-78.1796
1GNEK13T95J205577,6450,excellent,gas,full-size,SUV,162000.0,dc,38.9268,-78.1796
2T1BURHE8JC0I8108,6900,salvage,gas,mid-size,sedan,16440.0,dc,38.953,-77.2295
3GNBABDB7AS599588,5000,excellent,gas,mid-size,truck,179000.0,dc,38.7549,-76.9026
ZFBCFYCT0GP331173,12500,excellent,gas,compact,SUV,38650.0,dc,38.5669,-77.2921
2G1WW12E549172746,2800,excellent,gas,mid-size,coupe,232189.0,dc,38.2995,-77.4772
1GTHG39K391184023,4900,good,gas,full-size,van,91000.0,dc,39.109,-77.0768
2T2GK31UX8C036481,6999,excellent,gas,full-size,SUV,158327.0,dc,38.2481,-77.4681
5YFBURHE0GP473690,8999,excellent,gas,mid-size,sedan,136510.0,dc,38.2481,-77.4681
5YFBURHE0GP473690,8999,excellent,gas,mid-size,sedan,136510.0,dc,38.2481,-77.4681
2T2HA31U04C022624,6799,excellent,gas,full-size,SUV,136295.0,dc,38.2481,-77.4681
2T2GK31U89C057427,8999,excellent,gas,full-size,SUV,135843.0,dc,38.2481,-77.4681
JTDKN3DU2B5346131,5999,excellent,gas,mid-size,hatchback,140390.0,dc,38.2481,-77.4681
1FADP3E21FL276693,6800,excellent,gas,full-size,sedan,74455.0,dc,38.8377,-76.798
19XFB2F50CE324340,7900,good,gas,mid-size,sedan,96377.0,dc,38.8565,-77.0592
JNKCY01F99M851906,9499,excellent,gas,mid-size,sedan,96900.0,dc,38.8191,-77.1484
2FAFP74W63X157718,4600,excellent,gas,full-size,sedan,113000.0,dc,38.7893,-76.7853
5FNRL38939B015335,4000,good,gas,full-size,mini-van,219000.0,dc,38.9896,-77.1538
1G1RD6E43DU106640,10000,excellent,electric,mid-size,sedan,58982.0,dc,38.9252,-77.3928
WBANV1C59AC444334,6777,excellent,gas,full-size,sedan,136127.0,dc,38.8029,-77.2116
1HGFA15528L043395,6990,excellent,gas,compact,sedan,79000.0,dc,38.9268,-78.1796
JTDFR320420051132,7000,good,gas,compact,convertible,68500.0,dc,38.9268,-78.1796
2TIKE4OE29C003241,4750,excellent,gas,mid-size,hatchback,142000.0,dc,39.3446,-76.6794
1FMCU0D71BKB95828,7990,excellent,gas,compact,sedan,92000.0,dc,38.9268,-78.1796
JM1NC2LF2C0219832,13900,excellent,gas,sub-compact,convertible,45300.0,dc,39.2387,-77.2794
1J4GA59167L157930,11500,good,gas,full-size,offroad,123769.0,dc,38.7,-77.5483
5N1AA0NE0AN618943,10500,good,gas,full-size,SUV,164575.0,dc,38.859,-77.0997
WAUGVAFR1BA030002,19500,good,gas,mid-size,coupe,82980.0,dc,38.9896,-77.1538
1FDNF6AY0JDF01228,50000,like new,gas,full-size,truck,2989.0,dc,38.7492,-77.4878
WBA3A5C53DF453253,10200,good,gas,mid-size,sedan,137000.0,ca,37.7695,-121.54
1N4AL3AP5DN579302,0,excellent,gas,full-size,sedan,111600.0,ca,37.7023,-121.072
JTDKN3DP7C3010028,12995,like new,hybrid,full-size,hatchback,89500.0,ca,37.7024,-121.072
SAJWA0HE9AMR64244,9995,excellent,gas,full-size,sedan,105027.0,tx,29.6643,-98.3118
2C3CDYAG0EH257498,0,excellent,gas,mid-size,coupe,64672.0,tx,29.482,-98.5435
WVWHV71K99W119978,9995,good,gas,compact,sedan,89252.0,tx,29.5227,-98.6387
1GTDT13E178118074,9875,excellent,gas,full-size,pickup,141542.0,ca,38.1827,-120.898
YV1CZ91H131015563,3900,fair,gas,full-size,SUV,175000.0,ca,37.8209,-121.28299999999999
JTDKN3DP7C3010028,12995,like new,hybrid,full-size,hatchback,89500.0,ca,37.7024,-121.072
4T1BF1FK4GU228412,0,good,gas,full-size,sedan,87700.0,ca,37.7024,-121.072
SEEAPICTUREPOSTED,16000,excellent,gas,mid-size,SUV,37500.0,dc,38.7894,-77.2818
2G1WB58K479411756,5500,excellent,gas,full-size,sedan,90685.0,dc,38.8994,-77.1895
4T1FA38P75U051050,5500,excellent,gas,full-size,convertible,175.0,de,39.6264,-75.8458
2C4RC1BG9ER358029,9995,good,gas,full-size,van,116997.0,de,40.0093,-74.9694
5FNYF18707B018602,6995,good,gas,full-size,SUV,135342.0,de,40.0093,-74.9694
2C4RC1BG0DR547795,8995,good,gas,full-size,van,124092.0,de,40.0093,-74.9694
1N4BL2EP8AC163566,6000,good,gas,compact,coupe,132700.0,nm,37.1264,-107.64
WDDGF4HB4EA913183,9900,excellent,gas,compact,sedan,77000.0,tx,29.4067,-98.4055
WBA5B1C52ED478074,23995,excellent,gas,mid-size,sedan,38524.0,tx,29.5241,-98.4993
5FNYF3H63EB022143,17495,excellent,gas,full-size,SUV,77643.0,tx,29.5232,-98.4992
5TDZK3EH6BS036826,11999,excellent,gas,full-size,SUV,160000.0,nm,32.2954,-106.787
1GC5KZC83FZ138710,36995,excellent,diesel,full-size,truck,73550.0,ny,42.1476,-75.9001
3GCXCUEJ8AG217324,14995,excellent,hybrid,full-size,truck,72400.0,ny,42.1476,-75.9001
5J6YH28213L019263,10900,excellent,gas,mid-size,SUV,86000.0,de,39.7205,-75.5983
3TMMU4FN0BM026761,18995,excellent,gas,full-size,truck,125400.0,ny,42.1476,-75.9001
2GCEK14H2F1153112,10500,good,gas,full-size,pickup,116711.0,de,39.5911,-75.8246
4T1FA38P06U097109,6999,good,gas,mid-size,convertible,130434.0,de,40.0975,-75.1451
1N4AL24E48C109753,5995,good,gas,mid-size,coupe,128580.0,de,40.0093,-74.9694
JN8AE2KP6C9048408,8995,good,gas,full-size,van,99690.0,de,40.0093,-74.9694
3TMCZ5ANXKM198886,36495,excellent,gas,full-size,truck,16429.0,ny,42.1476,-75.9001
1GNFK36379R214149,13995,excellent,gas,full-size,SUV,151395.0,ny,42.1476,-75.9001
2T2BK1BA4BC110911,14995,excellent,gas,full-size,SUV,113355.0,ny,42.1476,-75.9001
5J6RM4H34EL011763,12890,excellent,gas,full-size,SUV,96898.0,ny,42.1476,-75.9001
1C4RJFJG8FC132482,26995,excellent,gas,full-size,SUV,47676.0,ny,42.1476,-75.9001
1GYS4CEF0ER113617,27495,excellent,gas,full-size,SUV,74850.0,ny,42.1476,-75.9001
2G1WF52K859360840,7995,excellent,gas,full-size,sedan,115194.0,fl,29.2537,-81.0717
1FT8W4DT6BEA50100,37999,excellent,diesel,full-size,truck,69123.0,fl,28.4661,-81.3964
1G1ND52F05M249318,7495,excellent,gas,sub-compact,sedan,86181.0,fl,29.2537,-81.0717
2C4RDGCG1CR399413,7999,excellent,gas,mid-size,mini-van,98653.0,fl,29.0778,-81.3131
JM3ER2A54B0387468,8999,good,gas,mid-size,SUV,80680.0,fl,29.0779,-81.313
2MEHM75V27X608486,5999,excellent,gas,full-size,sedan,126333.0,fl,29.0779,-81.3131
2GNAXJEV1J6206308,15999,excellent,gas,mid-size,SUV,33115.0,fl,29.0779,-81.3131
KNDJT2A60C7366305,5995,excellent,gas,compact,hatchback,96781.0,fl,29.0422,-81.2863
1FAFP40614F139239,8299,excellent,gas,compact,coupe,98643.0,fl,29.2537,-81.0717
JTJBM7FX4H5163109,1,excellent,gas,full-size,SUV,41287.0,fl,28.4661,-81.3964
JA32W8FV9EU024868,1,excellent,gas,compact,sedan,63494.0,fl,28.4661,-81.3964
1FTEW1EG1FFA58298,1,excellent,gas,full-size,truck,60717.0,fl,28.4661,-81.3964
1N4AA6CV3LC368242,1,excellent,gas,compact,sedan,17879.0,fl,28.4661,-81.3964
1G1FH1R7XJ0150975,1,excellent,gas,mid-size,coupe,20316.0,fl,28.4661,-81.3964
JN1CV6EKXCM421543,1,excellent,gas,mid-size,coupe,66000.0,fl,28.4661,-81.3964
JTHHE5BC0F5009056,1,excellent,gas,mid-size,coupe,30430.0,fl,28.4661,-81.3964
2C3CDZAG9JH258391,1,excellent,gas,mid-size,coupe,34945.0,fl,28.4661,-81.3964
2C3CDXCT3GH347039,1,excellent,gas,compact,sedan,69813.0,fl,28.4661,-81.3964
1D7FL16K945533036,2500,excellent,gas,mid-size,truck,129146.0,fl,29.4562,-81.3244
1GYS4DEF3CR113288,18900,excellent,gas,full-size,SUV,177707.0,fl,28.9757,-81.2296
3GCUKSEC1GG326857,28999,excellent,gas,full-size,truck,87191.0,fl,28.4661,-81.3964
1GYS4CEF0ER120969,23900,excellent,gas,full-size,SUV,127835.0,fl,28.9757,-81.2296
5N1AT2MV9KC782776,21999,excellent,gas,full-size,SUV,21855.0,fl,28.4661,-81.3964
JN8AZ2NE3F9083247,34999,excellent,gas,full-size,SUV,40561.0,fl,28.4661,-81.3964
WBAUP73559VK75230,10800,like new,gas,compact,coupe,64450.0,fl,25.2012,-80.3837
WA1DGAFP6DA063251,269,like new,gas,mid-size,SUV,127111.0,tx,29.5466,-98.3688
JTDKN3DU6D5600037,6995,excellent,hybrid,compact,hatchback,141328.0,ny,42.1298,-76.0658
3VV3B7AX3KM120288,27500,excellent,gas,mid-size,SUV,6288.0,fl,26.1468,-81.7667
WDBFA68F7YF189711,10000,excellent,gas,full-size,convertible,93000.0,fl,26.3626,-81.8183
2C3CDZAG8JH309850,28900,excellent,gas,mid-size,coupe,7644.0,fl,26.1468,-81.7667
3VWRF31Y96M300909,6799,excellent,gas,compact,convertible,76937.0,fl,26.4972,-81.8246
1LNHM81W36Y602874,8299,excellent,gas,full-size,sedan,71754.0,fl,26.4972,-81.8246
1C3LC55R68N570158,5999,excellent,gas,full-size,convertible,79030.0,fl,26.4972,-81.8246
5FNRL3H41ABO57706,5900,good,gas,full-size,SUV,98000.0,fl,26.2416,-81.8071
5J8YD3H55JL002563,33500,excellent,gas,mid-size,SUV,31826.0,fl,26.1468,-81.7667
3C3CFFAR2CT379817,5888,excellent,gas,compact,coupe,69471.0,fl,26.5935,-81.8638
3VW2K7AJ0CM324521,7490,excellent,gas,compact,sedan,80412.0,fl,26.6271,-81.8618
5FNRL5H28BB040722,10990,excellent,gas,full-size,mini-van,105164.0,fl,26.6271,-81.8618
JN8AY2NC3H9509524,39900,excellent,gas,full-size,SUV,47221.0,fl,26.1468,-81.7667
1N4AL3AP7GC162067,12900,like new,gas,full-size,sedan,58000.0,fl,26.1184,-81.7361
3CZRU5H51HM707054,14900,like new,gas,mid-size,SUV,69.0,fl,26.1184,-81.7361
JTHBK1EG7B2422982,15500,excellent,gas,full-size,sedan,25982.0,fl,26.9379,-82.2388
1FDXK74CXRVA31337,0,excellent,diesel,full-size,truck,122865.0,fl,29.6538,-81.6554
WBABS534X1JU87893,11800,excellent,gas,compact,convertible,43000.0,fl,26.6334,-82.0673
1FT7W2BT1BEA89549,26500,excellent,diesel,full-size,truck,206354.0,fl,27.3908,-80.3246
3GCUKSEC0FG151404,33900,excellent,gas,full-size,truck,94990.0,fl,27.3908,-80.3246
3GCUKSEC0FG151404,33900,excellent,gas,full-size,truck,94990.0,fl,27.3908,-80.3246
1FT8W4DT4BEB94289,27500,excellent,diesel,full-size,truck,152965.0,fl,27.3908,-80.3246
KNADC165856239492,4999,excellent,gas,mid-size,hatchback,58352.0,fl,26.5935,-81.8638
1GKFK16Z94J143176,4900,excellent,gas,full-size,SUV,251942.0,fl,26.2823,-81.7573
1G1RA6E45CU110101,7599,excellent,electric,mid-size,hatchback,109078.0,fl,26.5935,-81.8638
1G4GB5G31EF235139,16298,like new,gas,full-size,sedan,62122.0,fl,26.6128,-81.8717
3KPFK4A73JE283364,13998,like new,gas,compact,sedan,15195.0,fl,26.6128,-81.8717
WAUF2AFC6FN010858,40900,excellent,gas,mid-size,sedan,36263.0,fl,26.1468,-81.7667
JNKBV61F28M280443,6895,like new,gas,mid-size,sedan,184000.0,fl,26.1184,-81.7361
JTDKB20U597888704,4300,fair,hybrid,compact,hatchback,178500.0,mn,43.3719,-92.5554
2LMDU88C57BJ28004,3500,good,gas,mid-size,SUV,231000.0,fl,26.6317,-81.8622
5FNRL18963B084421,5499,like new,gas,full-size,mini-van,147000.0,fl,26.1184,-81.7361
3GYFNKE41AS561539,10995,excellent,gas,full-size,SUV,132578.0,mn,44.056999999999995,-92.4544
1C4PJMAKXCW200307,9750,excellent,gas,full-size,SUV,102151.0,mn,44.056999999999995,-92.4544
1FTSF20R78EA52936,11000,good,diesel,full-size,truck,175714.0,fl,26.6618,-81.8008
2G4WF14L2N1486353,5250,good,gas,mid-size,coupe,122117.0,fl,26.5228,-81.7065
WDBNG75J61A154878,3295,good,gas,full-size,sedan,82868.0,fl,26.2665,-81.7146
1C3BCBEB4CN191004,7898,excellent,gas,mid-size,convertible,69399.0,fl,26.6129,-81.8717
1FTFW1CF4EKD33456,20698,excellent,gas,full-size,truck,78297.0,fl,26.6128,-81.8715
5GAKRBKD7FJ107965,18798,excellent,gas,full-size,SUV,81351.0,fl,26.5935,-81.872
3VW017AU3HM507892,17750,excellent,gas,compact,wagon,16759.0,fl,26.1468,-81.7667
3VV1B7AX9KM159023,21500,excellent,gas,mid-size,SUV,5889.0,fl,26.1468,-81.7667
1GYS4CKJ0LR202545,74900,excellent,gas,full-size,SUV,8732.0,fl,26.1468,-81.7667
YV4A22PK8K1424876,46900,excellent,gas,mid-size,SUV,12914.0,fl,26.1468,-81.7667
3VW2K7AJ0CM324521,6990,excellent,gas,compact,sedan,80412.0,fl,26.6271,-81.8618
1G1PC5SB9E7134983,7990,excellent,gas,compact,sedan,95034.0,fl,26.6271,-81.8618
1G1PC5SH1C7221519,5700,excellent,gas,compact,sedan,105000.0,fl,26.5105,-81.8598
1GNEV33D29S117644,9390,excellent,gas,full-size,SUV,99000.0,fl,26.5935,-81.8638
JT8BH22FXT0062720,3800,good,gas,full-size,sedan,178447.0,fl,26.3305,-81.7731
WVWBW8AH8EV007069,21900,excellent,gas,sub-compact,convertible,20361.0,fl,26.1468,-81.7667
YV1TS94D911214578,8500,like new,gas,full-size,sedan,17500.0,fl,26.6453,-81.5724
JTHKD5BH3B2029754,21500,excellent,hybrid,compact,hatchback,17320.0,fl,26.1468,-81.7667
3GNAXHEV9KS527248,28000,excellent,gas,mid-size,hatchback,33000.0,tx,29.9112,-98.2374
5J6RM3H75DL035839,13491,excellent,gas,mid-size,SUV,91582.0,tx,29.5232,-98.4992
3FAHP07Z27R202826,3175,good,gas,mid-size,sedan,209000.0,tx,29.4994,-98.6239
1GYS3JKJ0JR318428,57995,excellent,gas,full-size,SUV,45034.0,tx,29.5241,-98.4993
1FMJK1H54BEF45477,12995,excellent,gas,full-size,SUV,107000.0,tx,29.5551,-98.7442
1FT7W2B63KEC61980,39999,good,gas,full-size,truck,26362.0,tx,29.6582,-98.5194
1FT8W3BT0FEC17649,23999,good,diesel,full-size,truck,151318.0,tx,29.6582,-98.5194
1FTFW1CF5DKE22094,19999,good,gas,full-size,truck,94308.0,tx,29.6582,-98.5194
1FBZX2ZGXJKA87110,24499,good,gas,full-size,van,59673.0,tx,29.6582,-98.5194
3C6TR5HT5JG147868,35999,good,gas,full-size,truck,36025.0,tx,29.6582,-98.5194
3C6TR5HT8JG147864,32999,good,gas,full-size,truck,54623.0,tx,29.6582,-98.5194
1GAZGNFP5J1336218,20499,good,gas,full-size,van,31391.0,tx,29.6582,-98.5194
1FT7X2B66EEB03215,14750,good,gas,full-size,truck,192177.0,tx,29.5931,-98.2959
1FT8W3ATXCEC35217,13750,good,diesel,full-size,truck,237442.0,tx,29.5931,-98.2959
